COSMIC_ID,CELL_LINE_NAME,TCGA_DESC,DRUG_ID,DRUG_NAME,LN_IC50,AUC,Z_SCORE,GDSC Tissue descriptor 1,GDSC Tissue descriptor 2,Cancer Type (matching TCGA label),Microsatellite instability Status (MSI),Screen Medium,Growth Properties,CNA,Gene Expression,Methylation,TARGET,TARGET_PATHWAY
910931,RERF-LC-MS,LUAD,1003,Camptothecin,-3.847341,0.734915,-0.864591,lung_NSCLC,lung_NSCLC_adenocarcinoma,LUAD,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
910932,GAK,SKCM,1003,Camptothecin,-1.397402,0.928596,0.469322,skin,melanoma,SKCM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
910933,AM-38,GBM,1003,Camptothecin,-4.460758,0.657518,-1.198578,nervous_system,glioma,GBM,MSS/MSI-L,D/F12,Semi-Adherent,Y,Y,Y,TOP1,DNA replication
910934,A4-Fuk,DLBC,1003,Camptothecin,-3.998151,0.730565,-0.946703,lymphoma,B_cell_lymphoma,DLBC,MSS/MSI-L,R,Suspension,Y,Y,Y,TOP1,DNA replication
910935,A3-KAW,DLBC,1003,Camptothecin,-5.308917,0.563173,-1.660374,lymphoma,B_cell_lymphoma,DLBC,MSS/MSI-L,R,Suspension,Y,Y,Y,TOP1,DNA replication
910936,DOK,HNSC,1003,Camptothecin,-2.2487,0.85414,0.005818,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
910937,COR-L279,SCLC,1003,Camptothecin,-4.877869,0.616412,-1.425681,lung_SCLC,lung_small_cell_carcinoma,SCLC,MSS/MSI-L,R,Suspension,Y,Y,Y,TOP1,DNA replication
910941,CHP-134,NB,1003,Camptothecin,-3.958079,0.729493,-0.924885,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,R,Suspension,Y,Y,Y,TOP1,DNA replication
910942,NEC8,UNCLASSIFIED,1003,Camptothecin,-4.068479,0.734714,-0.984994,urogenital_system,testis,,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
910943,CAS-1,GBM,1003,Camptothecin,-1.058668,0.899303,0.653752,nervous_system,glioma,GBM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
910944,ALL-PO,ALL,1003,Camptothecin,-4.788383,0.634953,-1.376959,leukemia,lymphoblastic_leukemia,ALL,MSS/MSI-L,R,Suspension,Y,Y,Y,TOP1,DNA replication
910947,OCI-AML2,LAML,1003,Camptothecin,-4.907038,0.620155,-1.441563,leukemia,acute_myeloid_leukaemia,LAML,MSS/MSI-L,D/F12,Suspension,Y,Y,Y,TOP1,DNA replication
910948,MFM-223,BRCA,1003,Camptothecin,2.456572,0.98044,2.567689,breast,breast,BRCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
910951,CML-T1,LCML,1003,Camptothecin,-5.881366,0.482402,-1.972054,leukemia,chronic_myeloid_leukaemia,LCML,MSS/MSI-L,D/F12,Suspension,Y,Y,Y,TOP1,DNA replication
910952,CAL-54,KIRC,1003,Camptothecin,-3.705529,0.71861,-0.787379,kidney,kidney,KIRC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
911905,EFO-21,OV,1003,Camptothecin,1.019191,0.925353,1.785081,urogenital_system,ovary,OV,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
917486,LS-1034,COREAD,1003,Camptothecin,-1.282278,0.933354,0.532004,large_intestine,large_intestine,COAD/READ,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
924100,22RV1,PRAD,1003,Camptothecin,-2.903667,0.783025,-0.350791,urogenital_system,prostate,PRAD,MSI-H,R,Adherent,Y,Y,Y,TOP1,DNA replication
924102,8505C,THCA,1003,Camptothecin,-2.844189,0.799198,-0.318407,thyroid,thyroid,THCA,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
924104,B-CPAP,THCA,1003,Camptothecin,-2.607546,0.829426,-0.189563,,,,,,,,,,TOP1,DNA replication
924105,BPH-1,UNCLASSIFIED,1003,Camptothecin,-3.768755,0.717333,-0.821804,urogenital_system,prostate,,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
924106,CAL-148,BRCA,1003,Camptothecin,-4.452581,0.666915,-1.194126,breast,breast,BRCA,MSS/MSI-L,D/F12,Suspension,Y,Y,Y,TOP1,DNA replication
924107,CAL-39,CESC,1003,Camptothecin,-3.437277,0.771303,-0.641325,urogenital_system,cervix,CESC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
924108,CaR-1,COREAD,1003,Camptothecin,-2.723696,0.832385,-0.252803,large_intestine,large_intestine,COAD/READ,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
924110,HDLM-2,UNCLASSIFIED,1003,Camptothecin,-2.590303,0.858646,-0.180174,lymphoma,Hodgkin_lymphoma,,MSS/MSI-L,R,Suspension,Y,Y,Y,TOP1,DNA replication
924111,HO-1-N-1,HNSC,1003,Camptothecin,-4.293858,0.68646,-1.107706,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
924151,HTC-C3,THCA,1003,Camptothecin,-1.73418,0.887573,0.285957,thyroid,thyroid,THCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
924186,KGN,UNCLASSIFIED,1003,Camptothecin,-3.566942,0.74648,-0.711923,urogenital_system,ovary,,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
924187,KLE,UCEC,1003,Camptothecin,1.144278,0.951485,1.853187,urogenital_system,endometrium,UCEC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
924188,KNS-81-FD,LGG,1003,Camptothecin,-1.236733,0.904541,0.556802,nervous_system,glioma,LGG,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
924189,KP-N-RT-BM-1,NB,1003,Camptothecin,-3.999017,0.713545,-0.947174,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,R,Semi-Adherent,Y,N,Y,TOP1,DNA replication
924238,K5,THCA,1003,Camptothecin,-2.346785,0.855129,-0.047586,thyroid,thyroid,THCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
924239,L-363,MM,1003,Camptothecin,-1.353335,0.973342,0.493316,myeloma,myeloma,MM,MSS/MSI-L,R,Suspension,Y,Y,Y,TOP1,DNA replication
924240,MDA-MB-415,BRCA,1003,Camptothecin,0.048436,0.981855,1.256536,breast,breast,BRCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
924241,NCI-H250,SCLC,1003,Camptothecin,-0.963929,0.915563,0.705335,lung_SCLC,lung_small_cell_carcinoma,SCLC,MSS/MSI-L,R,Suspension,Y,Y,Y,TOP1,DNA replication
924244,NCI-H1975,LUAD,1003,Camptothecin,-1.465012,0.899126,0.432511,lung_NSCLC,lung_NSCLC_adenocarcinoma,LUAD,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
924247,SW954,UNCLASSIFIED,1003,Camptothecin,-4.05017,0.715927,-0.975026,urogenital_system,urogenital_system_other,,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
924248,TE-441-T,UNCLASSIFIED,1003,Camptothecin,-3.17746,0.791815,-0.499863,soft_tissue,rhabdomyosarcoma,,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
924250,MKN7,STAD,1003,Camptothecin,1.048572,0.964847,1.801078,digestive_system,stomach,STAD,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
925338,MDA-MB-157,BRCA,1003,Camptothecin,-1.172609,0.933856,0.591715,breast,breast,BRCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
925339,MMAc-SF,SKCM,1003,Camptothecin,-1.360503,0.914573,0.489413,,,,,,,,,,TOP1,DNA replication
925340,MKN45,STAD,1003,Camptothecin,-2.25211,0.839399,0.003961,digestive_system,stomach,STAD,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
925341,NCI-H810,UNCLASSIFIED,1003,Camptothecin,-1.91907,0.883557,0.185291,lung_NSCLC,lung_NSCLC_large cell,,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
925343,MFH-ino,UNCLASSIFIED,1003,Camptothecin,-2.690856,0.788887,-0.234922,soft_tissue,soft_tissue_other,,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
925345,NOS-1,UNCLASSIFIED,1003,Camptothecin,0.282999,0.98276,1.384248,bone,osteosarcoma,,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
925346,PANC-03-27,PAAD,1003,Camptothecin,-1.890336,0.883643,0.200936,pancreas,pancreas,PAAD,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
925347,PANC-08-13,PAAD,1003,Camptothecin,2.231405,0.983959,2.445093,pancreas,pancreas,PAAD,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
925348,PANC-10-05,PAAD,1003,Camptothecin,-1.460662,0.822554,0.43488,pancreas,pancreas,PAAD,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
930082,RL95-2,UNCLASSIFIED,1003,Camptothecin,-1.166981,0.934753,0.594779,urogenital_system,endometrium,,MSI-H,D/F12,Adherent,Y,Y,N,TOP1,DNA replication
930083,RO82-W-1,THCA,1003,Camptothecin,0.793633,0.914128,1.662272,thyroid,thyroid,THCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
930297,SiHa,CESC,1003,Camptothecin,-0.270278,0.961888,1.083006,urogenital_system,cervix,CESC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
930298,SKG-IIIa,CESC,1003,Camptothecin,-1.234896,0.89096,0.557802,urogenital_system,cervix,CESC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
930299,TT,THCA,1003,Camptothecin,-1.016315,0.86021,0.676812,thyroid,thyroid,THCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
930301,VMRC-MELG,SKCM,1003,Camptothecin,0.911884,0.970346,1.726656,skin,melanoma,SKCM,MSS/MSI-L,D/F12,Adherent,Y,N,N,TOP1,DNA replication
946353,TE-9,ESCA,1003,Camptothecin,-0.920749,0.949378,0.728845,aero_dig_tract,oesophagus,ESCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
946354,TE-11,ESCA,1003,Camptothecin,-3.193444,0.814009,-0.508565,aero_dig_tract,oesophagus,ESCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
946355,TE-6,ESCA,1003,Camptothecin,1.317336,0.977108,1.947411,aero_dig_tract,oesophagus,ESCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
946356,TE-12,ESCA,1003,Camptothecin,0.192073,0.947224,1.334741,aero_dig_tract,oesophagus,ESCA,MSS/MSI-L,D/F12,Suspension,Y,Y,Y,TOP1,DNA replication
946357,TC-YIK,UNCLASSIFIED,1003,Camptothecin,-4.341339,0.683343,-1.133558,urogenital_system,cervix,,MSS/MSI-L,R,Suspension,Y,Y,Y,TOP1,DNA replication
946358,YT,ALL,1003,Camptothecin,-4.599872,0.657777,-1.274321,lymphoma,lymphoid_neoplasm other,ALL,MSS/MSI-L,D/F12,Suspension,Y,Y,Y,TOP1,DNA replication
946359,BT-474,BRCA,1003,Camptothecin,3.498183,0.991262,3.134814,breast,breast,BRCA,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
946360,OAW-28,OV,1003,Camptothecin,-2.464873,0.850199,-0.111882,urogenital_system,ovary,OV,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
946361,LCLC-97TM1,UNCLASSIFIED,1003,Camptothecin,-1.891571,0.906444,0.200263,lung_NSCLC,lung_NSCLC_large cell,,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
946363,KP-N-YS,NB,1003,Camptothecin,-3.690019,0.764597,-0.778935,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,R,Adherent,Y,N,Y,TOP1,DNA replication
946366,D-245MG,GBM,1003,Camptothecin,-3.450906,0.743685,-0.648746,nervous_system,glioma,GBM,MSS/MSI-L,D/F12,Adherent,Y,N,Y,TOP1,DNA replication
946367,D-247MG,GBM,1003,Camptothecin,-1.596028,0.882939,0.361177,nervous_system,glioma,GBM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
946368,D-263MG,GBM,1003,Camptothecin,-2.329898,0.857161,-0.038392,nervous_system,glioma,GBM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
946369,D-336MG,LGG,1003,Camptothecin,-2.014205,0.88225,0.133493,nervous_system,glioma,LGG,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
946370,D-392MG,GBM,1003,Camptothecin,-2.332639,0.839566,-0.039885,nervous_system,glioma,GBM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
946372,D-423MG,GBM,1003,Camptothecin,-2.789158,0.839217,-0.288445,nervous_system,glioma,GBM,MSS/MSI-L,D/F12,Adherent,Y,Y,N,TOP1,DNA replication
946373,D-502MG,LGG,1003,Camptothecin,-2.044393,0.838181,0.117056,nervous_system,glioma,LGG,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
946377,D-566MG,GBM,1003,Camptothecin,-3.386085,0.798625,-0.613452,nervous_system,glioma,GBM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
946382,CAMA-1,BRCA,1003,Camptothecin,-0.469963,0.965464,0.974284,breast,breast,BRCA,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
949088,CTB-1,DLBC,1003,Camptothecin,-4.359843,0.662207,-1.143633,lymphoma,B_cell_lymphoma,DLBC,MSS/MSI-L,R,Suspension,Y,Y,Y,TOP1,DNA replication
949090,Caov-4,OV,1003,Camptothecin,-2.474278,0.827758,-0.117003,urogenital_system,ovary,OV,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
949093,BT-483,BRCA,1003,Camptothecin,2.159467,0.950139,2.405925,breast,breast,BRCA,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
949094,M059J,GBM,1003,Camptothecin,-3.36278,0.75978,-0.600763,nervous_system,glioma,GBM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
949153,HAL-01,ALL,1003,Camptothecin,-4.784567,0.633177,-1.374882,leukemia,lymphoblastic_leukemia,ALL,MSS/MSI-L,R,Suspension,Y,Y,Y,TOP1,DNA replication
949154,OMC-1,CESC,1003,Camptothecin,-0.6262,0.944094,0.889218,urogenital_system,cervix,CESC,MSS/MSI-L,D/F12,Adherent,Y,N,Y,TOP1,DNA replication
949155,ES8,UNCLASSIFIED,1003,Camptothecin,-5.082761,0.592446,-1.537239,bone,ewings_sarcoma,,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
949156,ES4,UNCLASSIFIED,1003,Camptothecin,-4.025219,0.699489,-0.961441,bone,ewings_sarcoma,,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
949157,ES6,UNCLASSIFIED,1003,Camptothecin,-0.407849,0.929623,1.008103,bone,ewings_sarcoma,,MSS/MSI-L,R,Adherent,Y,Y,N,TOP1,DNA replication
949158,ES1,UNCLASSIFIED,1003,Camptothecin,-4.381349,0.678237,-1.155342,bone,ewings_sarcoma,,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
949160,EW-7,UNCLASSIFIED,1003,Camptothecin,-4.230431,0.698443,-1.073172,bone,ewings_sarcoma,,MSS/MSI-L,R,Semi-Adherent,Y,Y,Y,TOP1,DNA replication
949161,EW-3,UNCLASSIFIED,1003,Camptothecin,-4.886205,0.605313,-1.43022,bone,ewings_sarcoma,,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
949162,EW-12,UNCLASSIFIED,1003,Camptothecin,-4.95958,0.607619,-1.470171,bone,ewings_sarcoma,,MSS/MSI-L,R,Suspension,Y,Y,Y,TOP1,DNA replication
949163,EW-1,UNCLASSIFIED,1003,Camptothecin,-4.569609,0.656085,-1.257844,bone,ewings_sarcoma,,MSS/MSI-L,R,Semi-Adherent,Y,Y,Y,TOP1,DNA replication
949164,EW-18,UNCLASSIFIED,1003,Camptothecin,-1.818222,0.900914,0.2402,bone,ewings_sarcoma,,MSS/MSI-L,R,Suspension,Y,Y,Y,TOP1,DNA replication
949165,EW-16,UNCLASSIFIED,1003,Camptothecin,-4.112339,0.693307,-1.008875,bone,ewings_sarcoma,,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
949166,EW-13,UNCLASSIFIED,1003,Camptothecin,-4.288211,0.683055,-1.104632,bone,ewings_sarcoma,,MSS/MSI-L,R,Suspension,Y,Y,Y,TOP1,DNA replication
949167,EW-22,UNCLASSIFIED,1003,Camptothecin,-5.153572,0.576131,-1.575793,bone,ewings_sarcoma,,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
949168,EW-24,UNCLASSIFIED,1003,Camptothecin,-3.35013,0.757444,-0.593876,bone,ewings_sarcoma,,MSS/MSI-L,R,Semi-Adherent,Y,Y,Y,TOP1,DNA replication
949170,LAN-6,NB,1003,Camptothecin,-1.573406,0.911555,0.373494,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
949171,NB10,NB,1003,Camptothecin,-4.445893,0.667787,-1.190484,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
949172,NB12,NB,1003,Camptothecin,-2.616634,0.836364,-0.194511,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
949173,NB6,NB,1003,Camptothecin,-0.152091,0.968191,1.147355,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
949174,NB7,NB,1003,Camptothecin,-2.513189,0.84801,-0.138188,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
949175,NB17,NB,1003,Camptothecin,-4.030804,0.726855,-0.964482,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
949176,NB5,NB,1003,Camptothecin,-3.795452,0.724002,-0.83634,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
949177,NB13,NB,1003,Camptothecin,-3.507576,0.780214,-0.679601,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
949178,NB14,NB,1003,Camptothecin,-4.352954,0.688337,-1.139882,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
949179,NB1,NB,1003,Camptothecin,-3.089499,0.789274,-0.451971,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,R,Semi-Adherent,Y,Y,Y,TOP1,DNA replication
971773,RH-1,UNCLASSIFIED,1003,Camptothecin,-4.502659,0.674197,-1.221392,soft_tissue,rhabdomyosarcoma,,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
971774,RH-18,UNCLASSIFIED,1003,Camptothecin,-1.072759,0.940772,0.64608,soft_tissue,rhabdomyosarcoma,,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
971777,MZ2-MEL,SKCM,1003,Camptothecin,-3.701168,0.743973,-0.785005,skin,melanoma,SKCM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
998184,Jurkat,ALL,1003,Camptothecin,-4.346346,0.693072,-1.136284,leukemia,T_cell_leukemia,ALL,MSI-H,R,Suspension,Y,Y,Y,TOP1,DNA replication
998189,LS-180,COREAD,1003,Camptothecin,-3.015675,0.78943,-0.411776,large_intestine,large_intestine,COAD/READ,MSI-H,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
1240121,BICR22,HNSC,1003,Camptothecin,-3.591777,0.764557,-0.725445,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
1240122,BICR78,HNSC,1003,Camptothecin,-2.254537,0.844104,0.002639,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
1240123,CCK-81,COREAD,1003,Camptothecin,-2.549696,0.860031,-0.158065,large_intestine,large_intestine,COAD/READ,MSI-H,R,Adherent,Y,Y,Y,TOP1,DNA replication
1240125,COLO-783,SKCM,1003,Camptothecin,-2.309753,0.863926,-0.027424,skin,melanoma,SKCM,MSS/MSI-L,R,Adherent,Y,Y,N,TOP1,DNA replication
1240127,EN,UCEC,1003,Camptothecin,1.657261,0.982721,2.13249,urogenital_system,endometrium,UCEC,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
1240128,ES-2,UNCLASSIFIED,1003,Camptothecin,-3.767453,0.730743,-0.821095,urogenital_system,ovary,,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
1240129,FU-OV-1,OV,1003,Camptothecin,2.750086,0.985753,2.727498,urogenital_system,ovary,OV,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
1240130,G-MEL,SKCM,1003,Camptothecin,-3.341073,0.812357,-0.588945,skin,melanoma,SKCM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
1240131,NCI-H2591,MESO,1003,Camptothecin,-1.395983,0.874939,0.470095,,,,,,,,,,TOP1,DNA replication
1240132,NCI-H2595,MESO,1003,Camptothecin,-0.656558,0.941355,0.872689,,,,,,,,,,TOP1,DNA replication
1240134,NCI-H2731,MESO,1003,Camptothecin,-0.408692,0.940843,1.007644,,,,,,,,,,TOP1,DNA replication
1240135,NCI-H2803,MESO,1003,Camptothecin,-2.729701,0.827844,-0.256072,,,,,,,,,,TOP1,DNA replication
1240136,NCI-H2804,MESO,1003,Camptothecin,-2.6369,0.805328,-0.205545,,,,,,,,,,TOP1,DNA replication
1240137,NCI-H2810,MESO,1003,Camptothecin,-3.229108,0.788473,-0.527984,,,,,,,,,,TOP1,DNA replication
1240138,NCI-H2869,MESO,1003,Camptothecin,1.067937,0.973788,1.811621,,,,,,,,,,TOP1,DNA replication
1240139,NCI-H290,MESO,1003,Camptothecin,-2.521945,0.855652,-0.142955,,,,,,,,,,TOP1,DNA replication
1240140,NCI-H3118,UNCLASSIFIED,1003,Camptothecin,-1.886486,0.878779,0.203032,,,,,,,,,,TOP1,DNA replication
1240141,NCI-H513,MESO,1003,Camptothecin,-1.469161,0.869293,0.430252,,,,,,,,,,TOP1,DNA replication
1240142,HARA,LUSC,1003,Camptothecin,-2.720645,0.834513,-0.251142,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,LUSC,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
1240143,HCC-15,LUSC,1003,Camptothecin,-1.57042,0.905269,0.37512,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,LUSC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
1240144,HCC-366,UNCLASSIFIED,1003,Camptothecin,-2.667555,0.814068,-0.222236,lung_NSCLC,lung_NSCLC_not specified,,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
1240145,HCC-44,LUAD,1003,Camptothecin,-1.850606,0.894742,0.222567,lung_NSCLC,lung_NSCLC_adenocarcinoma,LUAD,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
1240146,HCC-827,LUAD,1003,Camptothecin,-0.326579,0.923786,1.052352,lung_NSCLC,lung_NSCLC_adenocarcinoma,LUAD,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
1240147,Hep3B2-1-7,LIHC,1003,Camptothecin,-1.134755,0.957557,0.612326,,,,,,,,,,TOP1,DNA replication
1240149,Hs-633T,UNCLASSIFIED,1003,Camptothecin,-3.90281,0.738003,-0.894793,,,,,,,,,,TOP1,DNA replication
1240150,Hs-683,LGG,1003,Camptothecin,-4.144878,0.701063,-1.026591,,,,,,,,,,TOP1,DNA replication
1240151,Hs-746T,STAD,1003,Camptothecin,-0.753361,0.916229,0.819982,,,,,,,,,,TOP1,DNA replication
1240153,IGR-37,SKCM,1003,Camptothecin,-3.062542,0.815873,-0.437293,skin,melanoma,SKCM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
1240154,IHH-4,THCA,1003,Camptothecin,-4.647146,0.641216,-1.30006,thyroid,thyroid,THCA,MSS/MSI-L,D/F12,Semi-Adherent,Y,Y,Y,TOP1,DNA replication
1240155,IM-95,STAD,1003,Camptothecin,-0.478891,0.956946,0.969423,digestive_system,stomach,STAD,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
1240157,JHH-2,LIHC,1003,Camptothecin,-2.030029,0.868153,0.124877,digestive_system,liver,LIHC,MSS/MSI-L,D/F12,Adherent,N,Y,Y,TOP1,DNA replication
1240158,JHH-4,LIHC,1003,Camptothecin,-3.168142,0.774096,-0.494789,digestive_system,liver,LIHC,MSS/MSI-L,D/F12,Adherent,N,Y,Y,TOP1,DNA replication
1240159,JHH-6,LIHC,1003,Camptothecin,-0.689378,0.913863,0.854819,digestive_system,liver,LIHC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
1240160,JHH-7,LIHC,1003,Camptothecin,0.527408,0.961003,1.517321,digestive_system,liver,LIHC,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
1240161,JHU-011,HNSC,1003,Camptothecin,-3.617749,0.759037,-0.739586,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
1240162,JHU-022,HNSC,1003,Camptothecin,-2.08235,0.825389,0.09639,aero_dig_tract,head and neck,HNSC,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
1240166,KYM-1,UNCLASSIFIED,1003,Camptothecin,-4.648701,0.644523,-1.300907,soft_tissue,rhabdomyosarcoma,,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
1240167,KYSE-220,ESCA,1003,Camptothecin,-3.331148,0.777277,-0.583541,aero_dig_tract,oesophagus,ESCA,MSS/MSI-L,R,Adherent,Y,Y,Y,TOP1,DNA replication
1240168,LN-18,GBM,1003,Camptothecin,-2.041106,0.889966,0.118846,nervous_system,glioma,GBM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
1240169,LN-229,GBM,1003,Camptothecin,-0.295973,0.953138,1.069016,nervous_system,glioma,GBM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
1240170,LNZTA3WT4,GBM,1003,Camptothecin,-1.459053,0.917176,0.435756,nervous_system,glioma,GBM,MSS/MSI-L,D/F12,Adherent,Y,Y,Y,TOP1,DNA replication
